公司代號,_公司代號,公司名稱,統一編號,_統一編號,市場別
8234,_8234,新漢股份有限公司,86891972,_	86891972,上櫃
8240,_8240,華宏新技股份有限公司,83428825,_	83428825,上櫃
8242,_8242,晶訊科技股份有限公司,84628723,_	84628723,不繼續公開發行
8249,_8249,菱光科技股份有限公司,16596646,_	16596646,上市
8255,_8255,朋程科技股份有限公司,16748101,_	16748101,上櫃
8261,_8261,富鼎先進電子股份有限公司,16550923,_	16550923,上市
8271,_8271,宇瞻科技股份有限公司,97444368,_	97444368,上市
8272,_8272,全景軟體股份有限公司,16325089,_	16325089,公開發行
8277,_8277,商丞科技股份有限公司,84783772,_	84783772,上櫃
8279,_8279,生展生物科技股份有限公司,16130471,_	16130471,上櫃
8281,_8281,歐普羅科技股份有限公司,84626464,_	84626464,不繼續公開發行
8284,_8284,三竹資訊股份有限公司,86136982,_	86136982,上櫃
8287,_8287,英格爾科技股份有限公司,43869091,_	43869091,公開發行
8289,_8289,泰藝電子股份有限公司,70540563,_	70540563,上櫃
8291,_8291,尚茂電子材料股份有限公司,16431363,_	16431363,上櫃
8298,_8298,威睿科技股份有限公司,70573368,_	70573368,興櫃
8299,_8299,群聯電子股份有限公司,12649951,_	12649951,上櫃
8304,_8304,佳聯有線電視股份有限公司,97176779,_	97176779,公開發行
8305,_8305,群健有線電視股份有限公司,16085969,_	16085969,公開發行
8307,_8307,大台中數位有線電視股份有限公司,97176790,_	97176790,公開發行
8308,_8308,中投有線電視股份有限公司,16085715,_	16085715,公開發行
8309,_8309,吉元有線電視股份有限公司,16085145,_	16085145,公開發行
8310,_8310,長德有線電視股份有限公司,16085813,_	16085813,公開發行
8312,_8312,東亞有線電視股份有限公司,16080958,_	16080958,公開發行
8323,_8323,天威保全股份有限公司,23316868,_	23316868,不繼續公開發行
8327,_8327,洄瀾有線電視股份有限公司,16449841,_	16449841,公開發行
8329,_8329,臺灣電視事業股份有限公司,20685000,_	20685000,興櫃
8330,_8330,臺灣汎生製藥廠股份有限公司,85615014,_	85615014,不繼續公開發行
8338,_8338,麥寮汽電股份有限公司,96975970,_	96975970,不繼續公開發行
8341,_8341,日友環保科技股份有限公司,89922041,_	89922041,上市
8342,_8342,益張實業股份有限公司,22492367,_	22492367,上櫃
8343,_8343,科學城物流股份有限公司,16130319,_	16130319,公開發行
8349,_8349,恒耀國際股份有限公司,69916350,_	69916350,上櫃
8350,_8350,榮輪科技股份有限公司,22318868,_	22318868,公開發行
8354,_8354,冠好科技股份有限公司,86779099,_	86779099,上櫃
8358,_8358,金居開發股份有限公司,16447610,_	16447610,上櫃
8359,_8359,錢櫃企業股份有限公司,22327867,_	22327867,興櫃
8360,_8360,中華電視股份有限公司,20516997,_	20516997,公開發行
8366,_8366,中華彩色印刷股份有限公司,3097801,_	03097801,不繼續公開發行
8367,_8367,建新國際股份有限公司,23250583,_	23250583,上市
8368,_8368,屏南有線電視股份有限公司,16446470,_	16446470,公開發行
8370,_8370,欣隆天然氣股份有限公司,146877,_	00146877,公開發行
8374,_8374,羅昇企業股份有限公司,12486062,_	12486062,上市
8376,_8376,遠鼎投資股份有限公司,22266828,_	22266828,公開發行
8379,_8379,欣湖天然氣股份有限公司,4779353,_	04779353,公開發行
8383,_8383,千附實業股份有限公司,12378253,_	12378253,上櫃
8387,_8387,緯來電視網股份有限公司,20913187,_	20913187,公開發行
8390,_8390,金益鼎企業股份有限公司,97419282,_	97419282,上櫃
8391,_8391,森霸電力股份有限公司,70783499,_	70783499,公開發行
8392,_8392,星能電力股份有限公司,70783765,_	70783765,公開發行
8394,_8394,台灣菸酒股份有限公司,3787101,_	03787101,公開發行
8399,_8399,聯美林業股份有限公司,89507038,_	89507038,公開發行
8401,_8401,白紗科技印刷股份有限公司,70730281,_	70730281,上櫃
8403,_8403,盛弘醫藥股份有限公司,80563852,_	80563852,上櫃
8404,_8404,百和興業股份有限公司(開曼),26829193,_	26829193,上市
8406,_8406,金可國際股份有限公司,39660325,_	39660325,不繼續公開發行
8409,_8409,商之器科技股份有限公司,22743619,_	22743619,上櫃
8410,_8410,森田印刷廠股份有限公司,68682185,_	68682185,上櫃
8411,_8411,福貞控股股份有限公司,10913602,_	10913602,上市
8415,_8415,大成國際鋼鐵股份有限公司,28754606,_	28754606,上櫃
8416,_8416,實威國際股份有限公司,27746072,_	27746072,上櫃
8418,_8418,捷必勝控股股份有限公司,53008678,_	53008678,上櫃
8420,_8420,明揚國際科技股份有限公司,28288026,_	28288026,上櫃
8421,_8421,旭源包裝科技股份有限公司,27476083,_	27476083,上櫃
8422,_8422,可寧衛股份有限公司,16908140,_	16908140,上市
8423,_8423,保綠資源股份有限公司,53003483,_	53003483,上櫃
8424,_8424,惠普股份有限公司,12371385,_	12371385,上櫃
8426,_8426,紅木集團有限公司,53003863,_	53003863,上櫃
8427,_8427,基勝控股股份有限公司,53013905,_	53013905,NA
8429,_8429,金麗集團控股有限公司,36986397,_	36986397,上市
8431,_8431,匯鑽科技股份有限公司,29061764,_	29061764,上櫃
8432,_8432,東生華製藥股份有限公司,53093421,_	53093421,上櫃
8433,_8433,弘帆股份有限公司,12547173,_	12547173,上櫃
8435,_8435,台灣鉅邁股份有限公司,12137902,_	12137902,上櫃
8436,_8436,大江生醫股份有限公司,12292039,_	12292039,上櫃
8437,_8437,大地幼教股份有限公司,41421434,_	41421434,上櫃
8438,_8438,昶昕實業股份有限公司,23509611,_	23509611,上市
8440,_8440,綠電再生股份有限公司,16636181,_	16636181,上櫃
8442,_8442,威宏控股股份有限公司,50684485,_	50684485,上市
8443,_8443,阿瘦實業股份有限公司,80511709,_	80511709,上市
8444,_8444,綠河股份有限公司,54387326,_	54387326,上櫃
8446,_8446,華研國際音樂股份有限公司,16842491,_	16842491,上櫃
8450,_8450,霹靂國際多媒體股份有限公司,97053241,_	97053241,上櫃
8452,_8452,北都數位有線電視股份有限公司,54348464,_	54348464,公開發行
8453,_8453,全國數位有線電視股份有限公司,54279620,_	54279620,公開發行
8454,_8454,富邦媒體科技股份有限公司,27365925,_	27365925,上市
8455,_8455,蓋曼群島商日本大拓股份有限公司,54385657,_	54385657,上櫃
8456,_8456,天外天數位有線電視股份有限公司,54293088,_	54293088,公開發行
8458,_8458,影一製作所股份有限公司,28701117,_	28701117,興櫃
8459,_8459,數位天空服務股份有限公司,54693824,_	54693824,公開發行
8462,_8462,柏文健康事業股份有限公司,27693238,_	27693238,上市
8463,_8463,潤泰精密材料股份有限公司,86871981,_	86871981,上市
8464,_8464,億豐綜合工業股份有限公司,28696894,_	28696894,上市
8465,_8465,德河海洋生技股份有限公司,29088476,_	29088476,不繼續公開發行
8466,_8466,美吉吉國際股份有限公司,50640945,_	50640945,上市
8467,_8467,波力環球企業股份有限公司,47442040,_	47442040,上市
8469,_8469,新高雄有線電視股份有限公司,54383460,_	54383460,公開發行
8472,_8472,夠麻吉股份有限公司,25145643,_	25145643,上櫃
8473,_8473,山林水環境工程股份有限公司,27329077,_	27329077,上市
8475,_8475,新彰數位有線電視股份有限公司,24635926,_	24635926,公開發行
8476,_8476,台境企業股份有限公司,80369745,_	80369745,上櫃
8477,_8477,創業家兄弟股份有限公司,53761823,_	53761823,上櫃
8478,_8478,東哥企業股份有限公司,85798816,_	85798816,上市
8479,_8479,台灣藝術股份有限公司,53598962,_	53598962,不繼續公開發行
8480,_8480,泰昇國際股份有限公司,56255601,_	56255601,不繼續公開發行
8481,_8481,政伸企業股份有限公司,22396792,_	22396792,上市
8482,_8482,商億全球控股有限公司,82172064,_	82172064,上市
8487,_8487,愛爾達科技股份有限公司,70542247,_	70542247,興櫃
8488,_8488,吉源控股股份有限公司,47848647,_	47848647,上市
8489,_8489,三貝德數位文創股份有限公司,28443147,_	28443147,上櫃
8490,_8490,台灣利得生物科技股份有限公司,28530000,_	28530000,不繼續公開發行
8491,_8491,真好玩娛樂科技股份有限公司,54358602,_	54358602,不繼續公開發行
8492,_8492,兔將創意影業股份有限公司,53313071,_	53313071,公開發行
8495,_8495,經緯航太科技股份有限公司,27285850,_	27285850,公開發行
8496,_8496,台霖生物科技股份有限公司,27559730,_	27559730,不繼續公開發行
8497,_8497,格威傳媒股份有限公司,11330555,_	11330555,不繼續公開發行
8499,_8499,鼎炫投資控股股份有限公司,72780928,_	72780928,上市
8905,_8905,裕國冷凍冷藏股份有限公司,23641978,_	23641978,上櫃
8906,_8906,花王企業股份有限公司,33742362,_	33742362,上櫃
8908,_8908,欣雄天然氣股份有限公司,7861475,_	07861475,上櫃
8913,_8913,全銓租賃股份有限公司,5711866,_	05711866,不繼續公開發行
8916,_8916,光隆實業股份有限公司,33111800,_	33111800,上櫃
8917,_8917,欣泰石油氣股份有限公司,22000004,_	22000004,上櫃
8921,_8921,沈氏藝術印刷股份有限公司,15820097,_	15820097,上櫃
8923,_8923,時報文化出版企業股份有限公司,1405937,_	01405937,上櫃
8924,_8924,大田精密工業股份有限公司,23060009,_	23060009,上櫃
8926,_8926,台灣汽電共生股份有限公司,86685142,_	86685142,上市
8927,_8927,北基國際股份有限公司,23218091,_	23218091,上櫃
8928,_8928,鉅明股份有限公司,85634075,_	85634075,上櫃
8929,_8929,富堡工業股份有限公司,30851864,_	30851864,上櫃
8930,_8930,青鋼應用材料股份有限公司,69797158,_	69797158,上櫃
8931,_8931,大園汽電共生股份有限公司,84526079,_	84526079,上櫃
8932,_8932,智通科創股份有限公司,35892013,_	35892013,上櫃
8932,_8932,智通科創股份有限公司,35892013,_	35892013,上櫃
8933,_8933,愛地雅工業股份有限公司,97506791,_	97506791,上櫃
8934,_8934,衡平股份有限公司,22735391,_	22735391,不繼續公開發行
8935,_8935,邦泰複合材料股份有限公司,52784171,_	52784171,上櫃
8936,_8936,國統國際股份有限公司,91888619,_	91888619,上櫃
8937,_8937,合騏工業股份有限公司,66338721,_	66338721,上櫃
8938,_8938,明安國際企業股份有限公司,22532826,_	22532826,上櫃
8940,_8940,新天地國際實業股份有限公司,84435578,_	84435578,上市
8941,_8941,關中股份有限公司,14062738,_	14062738,上櫃
8942,_8942,森鉅科技材料股份有限公司,89845559,_	89845559,上櫃
8943,_8943,寶福有線電視股份有限公司,96978934,_	96978934,公開發行
8945,_8945,大新店民主有線電視股份有限公司,96972100,_	96972100,公開發行
8946,_8946,雙子星有線電視股份有限公司,97160397,_	97160397,公開發行
8948,_8948,北視有線電視(股)公司,97161136,_	97161136,公開發行
8951,_8951,新竹振道有線電視股份有限公司,97162178,_	97162178,公開發行
8952,_8952,金頻道有線電視(股)公司,97161298,_	97161298,公開發行
8953,_8953,吉隆有線電視股份有限公司,97162515,_	97162515,公開發行
8955,_8955,北健有線電視股份有限公司,97161945,_	97161945,公開發行
8956,_8956,台灣數位寬頻有線電視(股)公司,97164529,_	97164529,公開發行
8957,_8957,新唐城有線電視事業股份有限公司,97165153,_	97165153,公開發行
8960,_8960,紅樹林有線電視股份有限公司,96971616,_	96971616,公開發行
8962,_8962,新視波有線電視股份有限公司,97166364,_	97166364,公開發行
8963,_8963,新台北有線電視(股)公司,97167238,_	97167238,公開發行
8965,_8965,家和有線電視股份有限公司,97167650,_	97167650,公開發行
8966,_8966,鳳信有線電視股份有限公司,97163747,_	97163747,公開發行
8967,_8967,慶聯有線電視股份有限公司,97164582,_	97164582,公開發行
8968,_8968,陽明山有線電視(股)公司,97168320,_	97168320,公開發行
8969,_8969,北桃園有線電視股份有限公司,97169897,_	97169897,公開發行
8970,_8970,大揚有線電視股份有限公司,97165169,_	97165169,公開發行
8971,_8971,南桃園有線電視(股)公司,97170775,_	97170775,公開發行
8973,_8973,澎湖有線電視股份有限公司,97170304,_	97170304,公開發行
8974,_8974,世新有線電視股份有限公司,97168074,_	97168074,公開發行
8975,_8975,觀昇有線電視股份有限公司,97168406,_	97168406,公開發行
8976,_8976,聯維有線電視股份有限公司,97161895,_	97161895,公開發行
8977,_8977,南國有線電視股份有限公司,97170965,_	97170965,公開發行
8978,_8978,大安文山有線電視(股)公司,97172470,_	97172470,公開發行
8980,_8980,萬象有線電視股份有限公司,97173392,_	97173392,公開發行
8981,_8981,麗冠有線電視股份有限公司,97173512,_	97173512,公開發行
8982,_8982,信和有線電視股份有限公司,97175429,_	97175429,公開發行
8983,_8983,豐盟有線電視股份有限公司,97171107,_	97171107,公開發行
8985,_8985,國聲有線電視股份有限公司,97176412,_	97176412,公開發行
8986,_8986,台灣佳光電訊股份有限公司,97173528,_	97173528,公開發行
8987,_8987,東台有線電視事業股份有限公司,97177762,_	97177762,公開發行
8988,_8988,大屯有線電視股份有限公司,97174358,_	97174358,公開發行
8990,_8990,港都有線電視股份有限公司,97178452,_	97178452,公開發行
8991,_8991,三大有線電視股份有限公司,97176736,_	97176736,公開發行
8992,_8992,新頻道有線電視股份有限公司,97176807,_	97176807,公開發行
8995,_8995,北港有線電視股份有限公司,97176757,_	97176757,公開發行
8996,_8996,高力熱處理工業股份有限公司,35319185,_	35319185,上市
9103,_9103,美德向邦醫療國際股份有限公司,0,_	00000000,上市
9105,_9105,泰金寶科技股份有限公司,0,_	00000000,上市
9110,_9110,越南製造加工出口控股有限公司,0,_	00000000,上市
9136,_9136,巨騰國際控股有限公司,0,_	00000000,上市
9157,_9157,陽光能源控股有限公司,26153183,_	26153183,下市
9188,_9188,精熙國際股份有限公司,0,_	00000000,下市
9802,_9802,鈺齊國際股份有限公司,39737838,_	39737838,上市
9902,_9902,台火開發股份有限公司,3562308,_	03562308,上市
9904,_9904,寶成工業股份有限公司,58711014,_	58711014,上市
9905,_9905,大華金屬工業股份有限公司,4403363,_	04403363,上市
9906,_9906,欣巴巴事業股份有限公司,33428716,_	33428716,上市
9907,_9907,統一實業股份有限公司,73252657,_	73252657,上市
9908,_9908,大台北區瓦斯股份有限公司,11072304,_	11072304,上市
9910,_9910,豐泰企業股份有限公司,63400932,_	63400932,上市
9911,_9911,台灣櫻花股份有限公司,23113940,_	23113940,上市
9912,_9912,偉聯科技股份有限公司,20792640,_	20792640,上市
9914,_9914,美利達工業股份有限公司,59052361,_	59052361,上市
9917,_9917,中興保全科技股份有限公司,12148598,_	12148598,上市
9918,_9918,欣欣天然氣股份有限公司,33665843,_	33665843,上市
9919,_9919,康那香企業股份有限公司,74231126,_	74231126,上市
9921,_9921,巨大機械工業股份有限公司,56054251,_	56054251,上市
9924,_9924,台灣福興工業股份有限公司,75706009,_	75706009,上市
9925,_9925,台灣新光保全股份有限公司,12261768,_	12261768,上市
9926,_9926,新海瓦斯股份有限公司,35433242,_	35433242,上市
9927,_9927,泰銘實業股份有限公司,79875202,_	79875202,上市
9928,_9928,中國電視事業股份有限公司,18556774,_	18556774,上市
9929,_9929,秋雨創新股份有限公司,69439272,_	69439272,上市
9930,_9930,中聯資源股份有限公司,86119908,_	86119908,上市
9931,_9931,欣高石油氣股份有限公司,79882718,_	79882718,上市
9933,_9933,中鼎工程股份有限公司,20817282,_	20817282,上市
9934,_9934,成霖企業股份有限公司,30899261,_	30899261,上市
9935,_9935,慶豐富實業股份有限公司,59198197,_	59198197,上市
9937,_9937,全國加油站股份有限公司,22958907,_	22958907,上市
